[0, 8, 7, 13, 7, 620, 0]
[2, 7, 10, 12, 7, 18, 62]
[0, 0, 7, 5, 2, 0, 646]
[0, 0, 8, 4, 8, 0, 25]
[0, 4, 6, 6, 7, 5, 3]
[0, 0, 6, 1, 6, 0, 0]
[0, 1, 1, 7, 0, 0, 0]
[0, 3, 7, 6, 6, 2, 1]
[0, 4, 7, 6, 6, 0, 1]
[0, 3, 8, 9, 5, 2, 2]
[0, 6, 13, 14, 6, 2, 1]
[0, 14, 26, 27, 1, 1, 0]
[0, 40, 73, 54, 6, 4, 0]
[0, 161, 185, 83, 8, 4, 0]
[71, 433, 268, 79, 18, 10, 0]
[124, 1735, 122, 67, 38, 8, 0]
[21, 394, 216, 398, 277, 7, 3]
[834, 2660, 162, 222, 162, 10, 4]
[179, 2058, 127, 87, 48, 11, 0]
[169, 1995, 132, 86, 50, 12, 2]
[710, 373, 102, 116, 15, 7, 4]
[1871, 71, 102, 21, 8, 5, 2]
[181, 121, 68, 17, 4, 5, 0]
[37, 20, 12, 9, 7, 0, 0]
[76, 8, 10, 11, 8, 1, 0]
[7, 5, 10, 8, 7, 1, 2]
[0, 1, 7, 7, 5, 0, 0]
[0, 6, 8, 10, 8, 2, 1]
[0, 6, 4, 9, 4, 0, 0]
[1, 6, 8, 11, 8, 2, 2]
[0, 0, 4, 11, 6, 2, 0]
[0, 4, 6, 12, 10, 3, 2]
[0, 0, 4, 6, 9, 0, 2]
[0, 4, 4, 12, 10, 7, 2]
[1, 2, 2, 8, 12, 0, 1]
[1, 4, 6, 11, 16, 4, 5]
[0, 3, 5, 10, 18, 3, 2]
[3, 5, 8, 15, 23, 8, 9]
[0, 1, 5, 13, 22, 7, 12]
[1, 4, 8, 18, 26, 17, 24]
[4, 4, 12, 17, 22, 25, 45]
[3, 5, 14, 20, 17, 22, 86]
[0, 5, 19, 23, 17, 28, 179]
[2, 6, 33, 31, 37, 33, 105]
[0, 5, 50, 61, 74, 114, 14]
[1, 5, 50, 147, 297, 1819, 15]
[5, 13, 39, 338, 1576, 1295, 13]
[3, 13, 40, 203, 522, 2395, 16]
[0, 10, 54, 128, 206, 1114, 13]
[1, 8, 61, 118, 185, 955, 17]
[0, 10, 46, 82, 115, 1001, 13]
[4, 8, 15, 28, 24, 424, 477]
[4, 7, 11, 16, 13, 98, 1249]
[3, 4, 7, 11, 8, 9, 453]
[1, 5, 7, 10, 9, 4, 62]
[1, 5, 8, 9, 7, 1, 8]
[1, 7, 9, 8, 6, 3, 2]
[0, 2, 6, 7, 4, 0, 0]
[2, 6, 12, 9, 7, 1, 2]
[0, 6, 12, 11, 8, 2, 1]
[2, 5, 14, 13, 6, 4, 1]
[1, 10, 14, 15, 7, 3, 0]
[2, 11, 20, 17, 9, 1, 2]
[4, 15, 23, 23, 7, 5, 0]
[6, 20, 36, 30, 9, 2, 1]
[8, 37, 57, 49, 11, 6, 1]
[22, 68, 100, 68, 15, 8, 1]
[64, 158, 190, 107, 21, 19, 1]
[174, 363, 337, 107, 36, 28, 2]
[680, 1363, 532, 139, 75, 25, 5]
[1982, 2311, 373, 529, 209, 15, 7]
[2348, 3781, 311, 502, 193, 19, 6]
[1119, 2257, 431, 200, 96, 25, 6]
[1024, 2046, 474, 182, 90, 25, 5]
[1373, 1733, 231, 145, 66, 25, 5]
[2700, 307, 367, 97, 29, 18, 7]
[1914, 262, 206, 57, 15, 11, 4]
[189, 92, 64, 37, 2, 7, 0]
[145, 18, 21, 16, 8, 7, 1]
[33, 8, 12, 11, 7, 4, 2]
[4, 7, 12, 9, 6, 2, 1]
[0, 3, 6, 7, 4, 1, 0]
[0, 0, 4, 2, 3, 0, 0]
[0, 3, 0, 1, 2, 0, 0]
[0, 0, 5, 0, 6, 0, 0]
[0, 3, 6, 6, 6, 5, 1]
[0, 0, 5, 2, 5, 2, 0]
[1, 4, 8, 8, 5, 6, 1]
[4, 8, 14, 14, 12, 10, 2]
[2, 10, 28, 28, 22, 19, 1]
[3, 14, 44, 61, 43, 24, 1]
[3, 17, 37, 140, 189, 20, 6]
[8, 27, 40, 358, 166, 49, 19]
[10, 52, 96, 270, 857, 1539, 55]
[12, 122, 206, 139, 1044, 939, 194]
[18, 339, 1483, 474, 1323, 592, 292]
[16, 301, 1462, 475, 1673, 2125, 392]
[12, 153, 363, 357, 1053, 1113, 278]
[13, 106, 195, 580, 570, 154, 179]
[13, 106, 200, 585, 584, 164, 181]
[10, 64, 141, 409, 638, 1130, 157]
[14, 25, 99, 174, 257, 612, 16]
[14, 28, 99, 122, 93, 874, 891]
[6, 28, 65, 69, 44, 319, 729]
[4, 33, 83, 62, 22, 112, 754]
[0, 8, 32, 40, 13, 70, 249]
[1, 5, 41, 35, 25, 37, 77]
[1, 6, 18, 20, 27, 35, 14]
[2, 4, 11, 8, 21, 11, 11]
[1, 3, 9, 8, 7, 17, 8]
[0, 4, 9, 8, 8, 5, 16]
[0, 0, 4, 7, 2, 6, 15]
[0, 2, 7, 9, 6, 5, 24]
[0, 5, 9, 6, 7, 1, 32]
[0, 6, 12, 7, 8, 5, 34]
[0, 1, 11, 12, 10, 9, 11]
[2, 7, 26, 19, 18, 15, 10]
[0, 8, 41, 34, 23, 26, 13]
[0, 17, 64, 61, 37, 40, 13]
[5, 61, 161, 165, 91, 43, 13]
[12, 209, 441, 503, 270, 18, 18]
[25, 1146, 3428, 2333, 1198, 62, 31]
[24, 958, 3205, 2766, 1120, 47, 29]
[14, 347, 869, 940, 459, 20, 21]
[12, 326, 777, 841, 419, 20, 19]
[11, 196, 550, 986, 568, 31, 18]
[3, 47, 141, 788, 874, 219, 25]
[3, 20, 45, 364, 579, 684, 131]
[0, 7, 44, 118, 189, 891, 434]
[0, 5, 31, 33, 32, 529, 988]
[5, 5, 11, 14, 12, 167, 1029]
[0, 1, 3, 3, 6, 15, 604]
[1, 3, 4, 4, 10, 5, 109]
[0, 0, 0, 3, 6, 0, 13]
[0, 5, 4, 7, 10, 1, 6]
[0, 0, 0, 2, 4, 0, 1]
[0, 4, 1, 5, 4, 1, 7]
[0, 4, 0, 5, 1, 1, 0]
[0, 0, 1, 4, 3, 0, 0]
[1, 5, 6, 6, 5, 1, 2]
[2, 5, 6, 8, 4, 1, 3]
[1, 5, 6, 10, 5, 0, 3]
[4, 11, 15, 11, 6, 3, 2]
[4, 10, 13, 10, 5, 3, 2]
[5, 11, 12, 14, 6, 4, 2]
[6, 12, 15, 14, 5, 3, 1]
[3, 14, 12, 18, 1, 2, 0]
[7, 15, 21, 20, 5, 2, 0]
[8, 19, 30, 24, 7, 3, 1]
[9, 30, 39, 34, 6, 1, 0]
[23, 46, 48, 42, 4, 1, 0]
[112, 82, 78, 56, 8, 8, 1]
[255, 134, 115, 72, 12, 7, 1]
[592, 239, 170, 75, 10, 10, 0]
[1540, 507, 264, 64, 16, 17, 3]
[3308, 1260, 379, 43, 19, 21, 3]
[194, 3350, 448, 56, 22, 29, 0]
[2582, 2000, 431, 40, 22, 21, 2]
[3256, 1259, 388, 43, 26, 21, 7]
[3314, 1160, 350, 43, 24, 21, 8]
[3151, 167, 70, 45, 15, 12, 6]
[954, 64, 60, 37, 8, 1, 3]
[66, 15, 13, 16, 2, 0, 0]
[23, 14, 10, 8, 4, 1, 0]
[9, 6, 8, 5, 6, 2, 2]
[3, 4, 4, 3, 5, 0, 0]
[2, 5, 4, 4, 7, 2, 0]
[0, 5, 2, 4, 4, 1, 0]
[0, 2, 2, 5, 4, 0, 0]
[0, 3, 3, 3, 4, 1, 2]
[1, 0, 1, 0, 4, 0, 0]
[0, 3, 4, 4, 6, 0, 0]
[0, 3, 6, 4, 8, 1, 2]
[1, 2, 8, 3, 10, 0, 2]
[0, 6, 8, 7, 10, 3, 2]
[0, 2, 13, 8, 11, 0, 3]
[0, 5, 23, 17, 14, 3, 6]
[2, 11, 47, 39, 19, 14, 8]
[2, 20, 92, 109, 53, 26, 6]
[4, 32, 97, 274, 223, 0, 3]
[37, 103, 237, 1076, 1914, 4, 7]
[138, 213, 993, 1411, 23, 10, 5]
[56, 118, 296, 1208, 1935, 5, 6]
[20, 80, 152, 723, 876, 4, 2]
[8, 60, 101, 563, 803, 5, 5]
[3, 83, 110, 233, 328, 851, 2]
[0, 16, 84, 80, 71, 753, 4]
[0, 4, 19, 62, 30, 336, 966]
[3, 7, 19, 31, 43, 91, 752]
[0, 3, 4, 2, 9, 19, 274]
[1, 5, 1, 3, 4, 41, 34]
[2, 6, 5, 3, 8, 3, 33]
[2, 5, 5, 5, 6, 2, 18]
[1, 5, 6, 6, 4, 2, 1]
[2, 3, 7, 6, 4, 2, 1]
[0, 3, 2, 7, 1, 2, 0]
[1, 4, 7, 6, 5, 2, 1]
[0, 1, 7, 1, 4, 0, 2]
[0, 6, 9, 9, 6, 2, 2]
[1, 7, 12, 10, 6, 4, 1]
[3, 6, 17, 12, 8, 5, 0]
[2, 4, 22, 16, 8, 6, 0]
[4, 10, 36, 25, 12, 15, 0]
[0, 13, 49, 42, 21, 22, 0]
[5, 17, 55, 155, 52, 26, 0]
[10, 26, 122, 810, 143, 10, 2]
[9, 36, 902, 3359, 339, 26, 0]
[10, 27, 194, 1225, 176, 11, 2]
[8, 22, 71, 371, 98, 14, 2]
[8, 19, 69, 333, 91, 16, 0]
[10, 21, 104, 223, 65, 24, 2]
[12, 191, 645, 106, 40, 13, 0]
[7, 456, 198, 34, 0, 0, 0]
[143, 129, 92, 41, 4, 2, 0]
[385, 55, 15, 9, 1, 0, 0]
[70, 4, 4, 1, 6, 0, 0]
[24, 5, 4, 4, 8, 0, 0]
[0, 5, 1, 5, 5, 2, 1]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 4, 0, 3, 0, 0]
[1, 0, 4, 0, 3, 0, 1]
[1, 3, 7, 6, 6, 1, 1]
[1, 4, 6, 8, 6, 2, 2]
[0, 4, 3, 9, 0, 3, 0]
[0, 4, 11, 10, 7, 4, 1]
[1, 6, 19, 17, 5, 5, 0]
[2, 15, 36, 31, 10, 10, 2]
[0, 26, 59, 51, 16, 9, 1]
[6, 60, 86, 180, 51, 11, 1]
[28, 96, 124, 938, 230, 6, 2]
[79, 155, 191, 423, 267, 15, 2]
[27, 100, 117, 709, 202, 10, 1]
[14, 79, 101, 389, 119, 10, 4]
[15, 79, 97, 401, 101, 10, 1]
[118, 79, 297, 72, 20, 17, 0]
[46, 348, 377, 23, 11, 5, 0]
[47, 317, 55, 17, 7, 4, 0]
[322, 37, 28, 24, 8, 5, 2]
[292, 13, 12, 9, 6, 3, 0]
[12, 5, 8, 11, 7, 0, 0]
[0, 0, 4, 6, 2, 0, 0]
[2, 6, 8, 10, 9, 1, 1]
[1, 3, 6, 9, 8, 2, 0]
[0, 3, 6, 6, 7, 2, 0]
[0, 3, 8, 6, 7, 3, 0]
[1, 4, 7, 8, 8, 5, 0]
[0, 4, 9, 8, 8, 5, 1]
[1, 5, 9, 9, 11, 6, 0]
[1, 5, 12, 7, 11, 7, 2]
[0, 3, 14, 9, 16, 7, 2]
[0, 1, 18, 9, 15, 8, 4]
[0, 1, 23, 17, 14, 14, 3]
[0, 5, 37, 25, 20, 18, 5]
[0, 12, 65, 52, 37, 46, 13]
[2, 18, 111, 115, 64, 123, 42]
[3, 36, 153, 285, 186, 253, 111]
[0, 88, 223, 896, 856, 188, 367]
[4, 298, 1961, 1775, 638, 166, 198]
[11, 173, 640, 1983, 2304, 103, 804]
[2, 84, 214, 857, 756, 213, 336]
[3, 75, 170, 686, 582, 223, 274]
[4, 42, 107, 552, 582, 58, 472]
[5, 12, 80, 245, 344, 324, 743]
[2, 5, 56, 85, 89, 604, 53]
[3, 6, 16, 31, 25, 301, 727]
[0, 4, 10, 12, 12, 66, 756]
[0, 4, 2, 12, 4, 5, 282]
[1, 3, 5, 8, 11, 3, 48]
[1, 1, 6, 3, 8, 1, 5]
[0, 1, 3, 3, 3, 2, 0]
[0, 4, 4, 4, 6, 3, 1]
[0, 0, 3, 0, 5, 0, 0]
[2, 2, 4, 4, 5, 1, 0]
[5, 4, 6, 5, 6, 0, 2]
[0, 1, 0, 2, 0, 0, 0]
[3, 4, 4, 6, 4, 2, 0]
[0, 3, 0, 0, 1, 0, 0]
[0, 4, 5, 4, 7, 3, 2]
[0, 0, 1, 1, 1, 0, 0]
[1, 4, 8, 8, 8, 4, 3]
[0, 5, 9, 10, 5, 6, 2]
[0, 4, 11, 12, 6, 7, 0]
[0, 5, 21, 23, 7, 10, 0]
[0, 15, 48, 52, 21, 21, 1]
[0, 44, 76, 189, 126, 19, 3]
[2, 98, 125, 441, 561, 25, 10]
[4, 111, 136, 410, 475, 22, 14]
[3, 65, 104, 369, 299, 19, 7]
[1, 58, 96, 313, 230, 20, 6]
[0, 46, 87, 179, 325, 20, 3]
[0, 3, 42, 47, 55, 142, 23]
[0, 6, 39, 56, 47, 414, 29]
[1, 3, 13, 19, 20, 30, 216]
[0, 0, 6, 4, 8, 11, 353]
[0, 5, 4, 5, 7, 10, 33]
[2, 4, 5, 5, 3, 1, 44]
[2, 5, 5, 3, 5, 1, 2]
[3, 5, 5, 4, 4, 0, 0]
[0, 4, 8, 7, 4, 2, 0]
[1, 5, 8, 8, 4, 2, 0]
[0, 5, 8, 8, 5, 3, 1]
[0, 5, 10, 7, 4, 3, 0]
[1, 4, 11, 9, 5, 4, 0]
[0, 0, 10, 9, 5, 1, 0]
[0, 6, 13, 14, 6, 9, 0]
[3, 8, 24, 28, 12, 21, 0]
[0, 16, 41, 35, 3, 3, 0]
[27, 44, 24, 16, 3, 0, 0]
[15, 36, 29, 16, 6, 1, 0]
[6, 34, 23, 17, 2, 0, 0]
[25, 18, 10, 9, 4, 2, 0]
[8, 5, 4, 3, 8, 2, 3]
[1, 2, 3, 3, 6, 1, 1]
[0, 0, 6, 3, 6, 5, 9]
[0, 3, 6, 3, 9, 7, 0]
[0, 5, 10, 8, 13, 17, 1]
[1, 7, 18, 20, 22, 32, 5]
[0, 7, 12, 9, 16, 7, 1]
[0, 2, 2, 2, 8, 2, 6]
[0, 2, 2, 3, 3, 1, 0]
[0, 2, 0, 2, 5, 1, 1]
[6, 2, 1, 3, 7, 2, 0]
[38, 13, 6, 6, 7, 0, 2]
[29, 8, 6, 4, 7, 0, 1]
[31, 11, 5, 6, 6, 0, 1]
[29, 10, 5, 2, 6, 0, 0]
[30, 3, 4, 1, 6, 0, 2]
[28, 11, 6, 6, 7, 0, 3]
[29, 10, 6, 5, 7, 1, 1]
[25, 8, 5, 4, 9, 1, 3]
[22, 5, 2, 0, 7, 0, 1]
[9, 3, 2, 0, 8, 0, 2]
[11, 8, 2, 5, 8, 0, 2]
[21, 3, 1, 1, 1, 0, 1]
[4, 3, 2, 4, 4, 0, 2]
[0, 4, 0, 5, 0, 0, 0]
[0, 5, 3, 6, 3, 3, 0]
[0, 0, 0, 1, 2, 0, 0]
[0, 0, 1, 0, 1, 0, 0]
[0, 4, 1, 4, 3, 1, 0]
[1, 4, 1, 3, 1, 0, 0]
[0, 5, 0, 5, 0, 2, 0]
[0, 2, 1, 3, 4, 0, 0]
[0, 3, 3, 5, 4, 0, 0]
[1, 4, 4, 2, 2, 1, 1]
[0, 1, 2, 0, 2, 0, 0]
[0, 2, 2, 2, 1, 1, 0]
[1, 2, 2, 2, 5, 0, 0]
[0, 3, 0, 4, 1, 1, 0]
[0, 2, 3, 3, 4, 0, 0]
[0, 0, 2, 1, 4, 0, 0]
[0, 3, 2, 4, 5, 1, 0]
[0, 2, 3, 1, 3, 1, 0]
[0, 2, 0, 0, 0, 0, 0]
[0, 3, 3, 3, 5, 1, 1]
[1, 1, 3, 2, 5, 0, 1]
[0, 2, 2, 2, 4, 1, 0]
[0, 1, 0, 3, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 0]
[0, 1, 2, 0, 4, 1, 0]
[0, 0, 3, 5, 6, 2, 1]
[1, 0, 3, 4, 5, 2, 0]
[0, 2, 2, 2, 5, 1, 0]
[0, 2, 4, 4, 5, 1, 0]
[0, 0, 0, 0, 2, 0, 0]
[0, 1, 4, 3, 5, 1, 1]
[0, 2, 3, 4, 5, 2, 0]
[0, 0, 3, 0, 5, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 2, 4, 4, 0, 0]
[0, 2, 2, 4, 4, 0, 0]
[0, 0, 3, 4, 6, 1, 0]
[0, 3, 4, 4, 5, 0, 0]
[0, 0, 1, 2, 1, 0, 0]
[0, 3, 5, 3, 6, 1, 2]
[0, 3, 4, 5, 7, 0, 1]
[1, 2, 5, 2, 5, 0, 2]
[0, 1, 3, 4, 6, 0, 0]
[0, 0, 1, 4, 3, 0, 0]
[0, 3, 3, 2, 5, 1, 0]
[0, 3, 0, 3, 0, 1, 0]
[0, 3, 1, 4, 0, 1, 0]
[1, 5, 4, 6, 3, 3, 0]
[0, 3, 5, 7, 5, 2, 0]
[1, 5, 5, 6, 5, 1, 0]
[0, 4, 4, 6, 4, 2, 0]
[0, 3, 8, 4, 5, 1, 1]
[0, 2, 5, 8, 4, 4, 0]
[0, 3, 5, 7, 5, 4, 0]
[1, 0, 10, 7, 6, 4, 0]
[0, 5, 10, 8, 8, 7, 0]
[0, 3, 12, 11, 15, 10, 5]
[0, 1, 15, 11, 17, 13, 14]
[0, 8, 24, 20, 13, 31, 47]
[1, 12, 40, 45, 10, 59, 155]
[1, 27, 86, 80, 30, 88, 348]
[2, 83, 192, 167, 72, 94, 505]
[4, 222, 404, 347, 189, 54, 603]
[16, 1021, 2188, 1928, 844, 70, 608]
[49, 2070, 655, 564, 1748, 280, 403]
[27, 1326, 3272, 2694, 1160, 88, 642]
[6, 481, 861, 744, 397, 33, 603]
[7, 381, 669, 592, 323, 31, 588]
[4, 274, 525, 678, 411, 37, 425]
[0, 43, 172, 635, 570, 168, 82]
[1, 6, 45, 347, 418, 404, 176]
[2, 5, 49, 107, 173, 599, 437]
[0, 5, 5, 7, 22, 389, 771]
[0, 1, 0, 5, 3, 131, 801]
[0, 3, 4, 4, 6, 7, 486]
[0, 3, 1, 2, 5, 2, 109]
[0, 1, 2, 2, 3, 0, 5]
[0, 2, 2, 1, 4, 1, 0]
[1, 2, 1, 4, 4, 0, 2]
[1, 3, 2, 2, 1, 1, 1]
[0, 0, 0, 2, 0, 0, 0]
[0, 3, 0, 2, 0, 1, 0]
[0, 1, 0, 3, 0, 1, 0]
[0, 1, 1, 1, 4, 0, 0]
[0, 1, 2, 2, 4, 0, 0]
[0, 0, 2, 2, 3, 0, 0]
[0, 2, 3, 2, 4, 0, 1]
[0, 2, 0, 2, 1, 0, 0]
[0, 1, 2, 1, 3, 0, 1]
[1, 1, 2, 1, 2, 0, 0]
[0, 2, 1, 3, 3, 0, 0]
[0, 3, 1, 3, 3, 0, 0]
[0, 4, 3, 3, 4, 1, 1]
[0, 0, 0, 0, 2, 0, 0]
[0, 1, 1, 1, 2, 0, 0]
[0, 0, 1, 0, 1, 0, 0]
[0, 1, 0, 2, 2, 0, 0]
[0, 1, 0, 1, 5, 0, 0]
[0, 3, 1, 0, 5, 0, 0]
[1, 1, 1, 0, 8, 0, 3]
[0, 0, 0, 1, 4, 0, 1]
[0, 0, 0, 3, 1, 1, 0]
[0, 0, 1, 0, 3, 0, 0]
[0, 0, 1, 1, 1, 0, 0]
[0, 3, 1, 1, 4, 0, 3]
[0, 0, 0, 1, 2, 0, 0]
[0, 1, 0, 1, 0, 0, 0]
[0, 3, 0, 2, 0, 0, 0]
[0, 2, 0, 3, 0, 0, 0]
[1, 3, 3, 4, 3, 0, 0]
[0, 2, 0, 0, 0, 0, 0]
[1, 4, 4, 4, 3, 0, 0]
[0, 0, 3, 2, 3, 0, 0]
[1, 3, 7, 4, 4, 0, 1]
[0, 5, 5, 6, 5, 3, 0]
[0, 3, 5, 4, 5, 1, 0]
[0, 0, 1, 0, 5, 0, 0]
[0, 2, 4, 3, 6, 0, 0]
[1, 5, 4, 4, 6, 0, 0]
[0, 7, 5, 5, 7, 2, 0]
[0, 4, 4, 5, 7, 2, 0]
[0, 0, 0, 0, 4, 0, 0]
[0, 2, 5, 3, 7, 2, 0]
[1, 5, 4, 4, 6, 0, 1]
[0, 5, 4, 2, 8, 1, 2]
[0, 5, 3, 5, 3, 2, 0]
[0, 4, 6, 7, 6, 0, 3]
[1, 4, 7, 6, 5, 2, 0]
[1, 0, 4, 0, 6, 0, 0]
[0, 7, 8, 4, 8, 2, 0]
[0, 6, 10, 8, 9, 0, 0]
[0, 8, 6, 9, 5, 1, 0]
[0, 12, 12, 10, 5, 1, 0]
[10, 13, 15, 8, 4, 0, 0]
[47, 17, 12, 7, 6, 2, 0]
[127, 17, 9, 5, 6, 1, 0]
[192, 11, 5, 6, 2, 1, 0]
[203, 10, 9, 6, 5, 1, 0]
[16, 6, 7, 6, 4, 1, 0]
[7, 8, 10, 7, 5, 2, 1]
[1, 4, 6, 7, 2, 0, 0]
[0, 6, 9, 10, 0, 0, 0]
[8, 6, 11, 7, 1, 0, 0]
[39, 16, 24, 15, 4, 0, 0]
[40, 31, 41, 27, 6, 3, 1]
[83, 63, 72, 36, 6, 0, 2]
[218, 177, 144, 45, 8, 5, 2]
[580, 418, 252, 26, 10, 1, 3]
[1568, 1509, 529, 28, 11, 9, 2]
[271, 1971, 1098, 86, 24, 15, 6]
[1945, 2925, 762, 46, 18, 14, 6]
[1874, 1607, 539, 27, 15, 7, 0]
[1957, 1513, 503, 24, 17, 10, 5]
[2499, 496, 178, 16, 12, 4, 5]
[1303, 69, 31, 17, 9, 2, 2]
[335, 12, 8, 5, 6, 2, 2]
[34, 6, 5, 5, 6, 1, 0]
[1, 4, 1, 0, 3, 0, 0]
[0, 4, 2, 4, 4, 0, 0]
[0, 3, 5, 4, 2, 0, 0]
[0, 4, 0, 6, 0, 0, 0]
[1, 5, 5, 5, 4, 1, 1]
[0, 0, 5, 0, 4, 0, 1]
[0, 5, 3, 2, 8, 1, 0]
[0, 6, 3, 6, 9, 0, 1]
[1, 5, 5, 5, 8, 2, 2]
[0, 3, 0, 0, 4, 0, 0]
[0, 4, 1, 4, 8, 1, 0]
[2, 3, 5, 5, 11, 1, 5]
[0, 3, 3, 5, 10, 2, 1]
[0, 5, 5, 0, 6, 0, 3]
